Gene stable ID,Gene name,Human gene name,Human gene stable ID,Human homology type,"Human orthology confidence [0 low, 1 high]",Human Gene-order conservation score
ENSMUSG00000094474,,PRAMEF5,ENSG00000270601,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF33,ENSG00000237700,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF15,ENSG00000204501,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF6,ENSG00000232423,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF4,ENSG00000243073,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF14,ENSG00000204481,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF11,ENSG00000239810,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF19,ENSG00000204480,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF25,ENSG00000229571,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF13,ENSG00000279169,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF9,ENSG00000204505,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF2,ENSG00000120952,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF18,ENSG00000279804,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF8,ENSG00000182330,ortholog_many2many,0,0
ENSMUSG00000094474,,PRAMEF17,ENSG00000204479,ortholog_many2many,0,0
ENSMUSG00000079190,,,,,,
ENSMUSG00000094799,,SP110,ENSG00000135899,ortholog_one2many,0,0
ENSMUSG00000094791,,PRAMEF7,ENSG00000204510,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF20,ENSG00000204478,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF1,ENSG00000116721,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF12,ENSG00000116726,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF10,ENSG00000187545,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAME,ENSG00000185686,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF27,ENSG00000274764,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF26,ENSG00000280267,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF5,ENSG00000270601,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF33,ENSG00000237700,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF15,ENSG00000204501,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF6,ENSG00000232423,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF4,ENSG00000243073,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF14,ENSG00000204481,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF11,ENSG00000239810,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF19,ENSG00000204480,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF25,ENSG00000229571,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF13,ENSG00000279169,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF9,ENSG00000204505,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF2,ENSG00000120952,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF18,ENSG00000279804,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF8,ENSG00000182330,ortholog_many2many,0,0
ENSMUSG00000094791,,PRAMEF17,ENSG00000204479,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF7,ENSG00000204510,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF20,ENSG00000204478,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF1,ENSG00000116721,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF12,ENSG00000116726,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF10,ENSG00000187545,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAME,ENSG00000185686,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF27,ENSG00000274764,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF26,ENSG00000280267,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF5,ENSG00000270601,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF33,ENSG00000237700,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF15,ENSG00000204501,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF6,ENSG00000232423,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF4,ENSG00000243073,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF14,ENSG00000204481,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF11,ENSG00000239810,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF19,ENSG00000204480,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF25,ENSG00000229571,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF13,ENSG00000279169,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF9,ENSG00000204505,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF2,ENSG00000120952,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF18,ENSG00000279804,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF8,ENSG00000182330,ortholog_many2many,0,0
ENSMUSG00000095570,,PRAMEF17,ENSG00000204479,ortholog_many2many,0,0
ENSMUSG00000094514,,SP100,ENSG00000067066,ortholog_one2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF7,ENSG00000204510,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF20,ENSG00000204478,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF1,ENSG00000116721,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF12,ENSG00000116726,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF10,ENSG00000187545,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAME,ENSG00000185686,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF27,ENSG00000274764,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF26,ENSG00000280267,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF5,ENSG00000270601,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF33,ENSG00000237700,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF15,ENSG00000204501,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF6,ENSG00000232423,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF4,ENSG00000243073,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF14,ENSG00000204481,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF11,ENSG00000239810,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF19,ENSG00000204480,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF25,ENSG00000229571,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF13,ENSG00000279169,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF9,ENSG00000204505,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF2,ENSG00000120952,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF18,ENSG00000279804,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF8,ENSG00000182330,ortholog_many2many,0,0
ENSMUSG00000096550,Gm16367,PRAMEF17,ENSG00000204479,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF7,ENSG00000204510,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF20,ENSG00000204478,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF1,ENSG00000116721,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF12,ENSG00000116726,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF10,ENSG00000187545,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAME,ENSG00000185686,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF27,ENSG00000274764,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF26,ENSG00000280267,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF5,ENSG00000270601,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF33,ENSG00000237700,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF15,ENSG00000204501,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF6,ENSG00000232423,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF4,ENSG00000243073,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF14,ENSG00000204481,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF11,ENSG00000239810,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF19,ENSG00000204480,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF25,ENSG00000229571,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF13,ENSG00000279169,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF9,ENSG00000204505,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF2,ENSG00000120952,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF18,ENSG00000279804,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF8,ENSG00000182330,ortholog_many2many,0,0
ENSMUSG00000096728,,PRAMEF17,ENSG00000204479,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF7,ENSG00000204510,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF20,ENSG00000204478,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF1,ENSG00000116721,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF12,ENSG00000116726,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF10,ENSG00000187545,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAME,ENSG00000185686,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF27,ENSG00000274764,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF26,ENSG00000280267,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF5,ENSG00000270601,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF33,ENSG00000237700,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF15,ENSG00000204501,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF6,ENSG00000232423,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF4,ENSG00000243073,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF14,ENSG00000204481,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF11,ENSG00000239810,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF19,ENSG00000204480,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF25,ENSG00000229571,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF13,ENSG00000279169,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF9,ENSG00000204505,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF2,ENSG00000120952,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF18,ENSG00000279804,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF8,ENSG00000182330,ortholog_many2many,0,0
ENSMUSG00000094172,,PRAMEF17,ENSG00000204479,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF7,ENSG00000204510,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF20,ENSG00000204478,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF1,ENSG00000116721,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF12,ENSG00000116726,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF10,ENSG00000187545,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAME,ENSG00000185686,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF27,ENSG00000274764,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF26,ENSG00000280267,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF5,ENSG00000270601,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF33,ENSG00000237700,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF15,ENSG00000204501,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF6,ENSG00000232423,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF4,ENSG00000243073,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF14,ENSG00000204481,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF11,ENSG00000239810,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF19,ENSG00000204480,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF25,ENSG00000229571,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF13,ENSG00000279169,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF9,ENSG00000204505,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF2,ENSG00000120952,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF18,ENSG00000279804,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF8,ENSG00000182330,ortholog_many2many,0,0
ENSMUSG00000094887,,PRAMEF17,ENSG00000204479,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF7,ENSG00000204510,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF20,ENSG00000204478,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF1,ENSG00000116721,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF12,ENSG00000116726,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF10,ENSG00000187545,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAME,ENSG00000185686,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF27,ENSG00000274764,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF26,ENSG00000280267,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF5,ENSG00000270601,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF33,ENSG00000237700,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF15,ENSG00000204501,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF6,ENSG00000232423,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF4,ENSG00000243073,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF14,ENSG00000204481,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF11,ENSG00000239810,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF19,ENSG00000204480,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF25,ENSG00000229571,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF13,ENSG00000279169,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF9,ENSG00000204505,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF2,ENSG00000120952,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF18,ENSG00000279804,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF8,ENSG00000182330,ortholog_many2many,0,0
ENSMUSG00000091585,,PRAMEF17,ENSG00000204479,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF7,ENSG00000204510,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF20,ENSG00000204478,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF1,ENSG00000116721,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF12,ENSG00000116726,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF10,ENSG00000187545,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAME,ENSG00000185686,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF27,ENSG00000274764,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF26,ENSG00000280267,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF5,ENSG00000270601,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF33,ENSG00000237700,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF15,ENSG00000204501,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF6,ENSG00000232423,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF4,ENSG00000243073,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF14,ENSG00000204481,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF11,ENSG00000239810,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF19,ENSG00000204480,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF25,ENSG00000229571,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF13,ENSG00000279169,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF9,ENSG00000204505,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF2,ENSG00000120952,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF18,ENSG00000279804,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF8,ENSG00000182330,ortholog_many2many,0,0
ENSMUSG00000095763,,PRAMEF17,ENSG00000204479,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF7,ENSG00000204510,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF20,ENSG00000204478,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF1,ENSG00000116721,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF12,ENSG00000116726,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF10,ENSG00000187545,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAME,ENSG00000185686,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF27,ENSG00000274764,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF26,ENSG00000280267,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF5,ENSG00000270601,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF33,ENSG00000237700,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF15,ENSG00000204501,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF6,ENSG00000232423,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF4,ENSG00000243073,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF14,ENSG00000204481,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF11,ENSG00000239810,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF19,ENSG00000204480,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF25,ENSG00000229571,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF13,ENSG00000279169,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF9,ENSG00000204505,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF2,ENSG00000120952,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF18,ENSG00000279804,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF8,ENSG00000182330,ortholog_many2many,0,0
ENSMUSG00000095523,,PRAMEF17,ENSG00000204479,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF7,ENSG00000204510,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF20,ENSG00000204478,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF1,ENSG00000116721,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF12,ENSG00000116726,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF10,ENSG00000187545,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAME,ENSG00000185686,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF27,ENSG00000274764,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF26,ENSG00000280267,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF5,ENSG00000270601,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF33,ENSG00000237700,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF15,ENSG00000204501,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF6,ENSG00000232423,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF4,ENSG00000243073,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF14,ENSG00000204481,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF11,ENSG00000239810,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF19,ENSG00000204480,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF25,ENSG00000229571,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF13,ENSG00000279169,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF9,ENSG00000204505,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF2,ENSG00000120952,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF18,ENSG00000279804,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF8,ENSG00000182330,ortholog_many2many,0,0
ENSMUSG00000095475,,PRAMEF17,ENSG00000204479,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF7,ENSG00000204510,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF20,ENSG00000204478,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF1,ENSG00000116721,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF12,ENSG00000116726,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF10,ENSG00000187545,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAME,ENSG00000185686,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF27,ENSG00000274764,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF26,ENSG00000280267,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF5,ENSG00000270601,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF33,ENSG00000237700,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF15,ENSG00000204501,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF6,ENSG00000232423,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF4,ENSG00000243073,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF14,ENSG00000204481,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF11,ENSG00000239810,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF19,ENSG00000204480,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF25,ENSG00000229571,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF13,ENSG00000279169,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF9,ENSG00000204505,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF2,ENSG00000120952,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF18,ENSG00000279804,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF8,ENSG00000182330,ortholog_many2many,0,0
ENSMUSG00000094855,,PRAMEF17,ENSG00000204479,ortholog_many2many,0,0
ENSMUSG00000079222,,,,,,
ENSMUSG00000094874,,SP110,ENSG00000135899,ortholog_one2many,0,0
ENSMUSG00000095500,,,,,,
ENSMUSG00000095450,,,,,,
ENSMUSG00000094728,,,,,,
ENSMUSG00000062783,Csprs,,,,,
ENSMUSG00000096808,,,,,,
ENSMUSG00000100384,Gm28489,,,,,
ENSMUSG00000100216,Gm21867,,,,,
ENSMUSG00000099641,Gm29448,,,,,
ENSMUSG00000100271,Gm21127,,,,,
ENSMUSG00000095634,Gm20816,SPIN2B,ENSG00000186787,ortholog_many2many,0,0
ENSMUSG00000095634,Gm20816,SPIN2A,ENSG00000147059,ortholog_many2many,0,0
ENSMUSG00000101393,Gm29447,,,,,
ENSMUSG00000100885,Gm29446,,,,,
ENSMUSG00000101120,Gm29452,,,,,
ENSMUSG00000101216,Gm29451,,,,,
ENSMUSG00000100032,Gm20817,SYCP3,ENSG00000139351,ortholog_one2many,0,0
ENSMUSG00000101080,Gm28633,,,,,
ENSMUSG00000094444,Gm21562,,,,,
ENSMUSG00000100308,Gm29410,,,,,
ENSMUSG00000101423,Gm28298,,,,,
ENSMUSG00000095626,Gm21572,,,,,
ENSMUSG00000101761,Gm28297,,,,,
ENSMUSG00000099493,Gm21753,,,,,
ENSMUSG00000096777,Gm21723,,,,,
ENSMUSG00000102119,Gm28462,,,,,
ENSMUSG00000101147,Gm20818,,,,,
ENSMUSG00000100739,Gm28296,,,,,
ENSMUSG00000095345,Gm21821,,,,,
ENSMUSG00000100709,Gm28295,,,,,
ENSMUSG00000101254,Gm20932,,,,,
ENSMUSG00000100976,Gm29134,,,,,
ENSMUSG00000100489,Gm28303,,,,,
ENSMUSG00000101239,Gm28304,,,,,
ENSMUSG00000100971,Gm28824,,,,,
ENSMUSG00000100509,Gm21810,,,,,
ENSMUSG00000095553,Gm21916,,,,,
ENSMUSG00000101099,Gm29191,,,,,
ENSMUSG00000095049,Gm21756,,,,,
ENSMUSG00000101601,Gm28210,,,,,
ENSMUSG00000101516,Gm29074,,,,,
ENSMUSG00000101359,Gm28211,,,,,
ENSMUSG00000100790,Gm28518,,,,,
ENSMUSG00000101302,Gm28519,,,,,
ENSMUSG00000102125,Gm28520,,,,,
ENSMUSG00000094064,Gm21626,,,,,
ENSMUSG00000101421,Gm28433,,,,,
ENSMUSG00000099461,Gm28521,,,,,
ENSMUSG00000101706,Gm28431,,,,,
ENSMUSG00000096532,Gm21633,,,,,
ENSMUSG00000101627,Gm28432,,,,,
ENSMUSG00000101852,Gm20886,,,,,
ENSMUSG00000101681,Gm28522,,,,,
ENSMUSG00000099438,Gm21808,,,,,
ENSMUSG00000101870,Gm21745,,,,,
ENSMUSG00000101472,Gm28517,,,,,
ENSMUSG00000101407,Gm29532,,,,,
ENSMUSG00000099500,Gm29531,,,,,
ENSMUSG00000100097,Gm28464,,,,,
ENSMUSG00000099806,Gm28841,,,,,
ENSMUSG00000101474,Gm29656,,,,,
ENSMUSG00000099704,Gm28842,,,,,
ENSMUSG00000101383,Gm28843,,,,,
ENSMUSG00000099737,Gm29655,,,,,
ENSMUSG00000099914,Gm28837,,,,,
ENSMUSG00000101417,Gm21647,,,,,
ENSMUSG00000101654,Gm29653,,,,,
ENSMUSG00000099369,Gm28838,,,,,
ENSMUSG00000101808,Gm29654,,,,,
ENSMUSG00000101893,Gm28839,,,,,
ENSMUSG00000099910,Gm29651,,,,,
ENSMUSG00000100442,Gm20866,,,,,
ENSMUSG00000101518,Gm20868,,,,,
ENSMUSG00000099818,Gm29652,,,,,
ENSMUSG00000100500,Gm29080,,,,,
ENSMUSG00000100677,Gm21184,,,,,
ENSMUSG00000100171,Gm21201,,,,,
ENSMUSG00000101255,Gm21841,,,,,
ENSMUSG00000099463,Gm29081,,,,,
ENSMUSG00000100745,Gm29077,,,,,
ENSMUSG00000101341,Gm29076,,,,,
ENSMUSG00000100193,Gm29079,,,,,
ENSMUSG00000099651,Gm29078,,,,,
ENSMUSG00000101787,Gm20853,,,,,
ENSMUSG00000101043,Gm29075,,,,,
ENSMUSG00000100535,Gm20870,SYCP3,ENSG00000139351,ortholog_one2many,0,0
ENSMUSG00000099390,Gm29225,,,,,
ENSMUSG00000099738,Gm28483,,,,,
ENSMUSG00000100422,Gm29226,,,,,
ENSMUSG00000101988,Gm28484,,,,,
ENSMUSG00000100385,Gm29227,,,,,
ENSMUSG00000101336,Gm28480,,,,,
